,make_model,price,gearing_type,km,kw,age
10666,Opel Insignia,13950.0,Automatic,89000.0,125.0,0.0
10667,Opel Insignia,13950.0,Automatic,80000.0,125.0,0.0
10668,Opel Insignia,13900.0,Automatic,79928.0,100.0,0.0
10669,Opel Insignia,13970.0,Automatic,81279.0,100.0,0.0
10670,Opel Insignia,14480.0,Automatic,117059.0,125.0,0.0
10671,Opel Insignia,13900.0,Automatic,63000.0,125.0,0.0
10672,Opel Insignia,13900.0,Automatic,97000.0,100.0,0.0
10673,Opel Insignia,13890.0,Automatic,84900.0,100.0,0.0
10674,Opel Insignia,13900.0,Automatic,65000.0,100.0,0.0
10675,Opel Insignia,13850.0,Automatic,133800.0,125.0,0.0
10676,Opel Insignia,13900.0,Automatic,109900.0,100.0,0.0
10677,Opel Insignia,13899.0,Automatic,85000.0,100.0,0.0
10678,Opel Insignia,13700.0,Automatic,90615.0,100.0,0.0
10679,Opel Insignia,13500.0,Automatic,105000.0,100.0,0.0
10680,Opel Insignia,13690.0,Automatic,81298.0,100.0,0.0
10681,Opel Insignia,13500.0,Automatic,96000.0,125.0,1.0
10682,Opel Insignia,14980.0,Automatic,114100.0,125.0,0.0
10683,Opel Insignia,14980.0,Automatic,130635.0,125.0,0.0
10684,Opel Insignia,14980.0,Automatic,90627.0,125.0,0.0
10685,Opel Insignia,14979.0,Automatic,113607.0,125.0,0.0
10686,Opel Insignia,14970.0,Automatic,98356.0,100.0,0.0
10687,Opel Insignia,14970.0,Automatic,95000.0,125.0,0.0
10688,Opel Insignia,14970.0,Automatic,117684.0,125.0,0.0
10689,Opel Insignia,14950.0,Automatic,78900.0,125.0,1.0
10690,Opel Insignia,14950.0,Automatic,138000.0,143.0,0.0
10691,Opel Insignia,14950.0,Automatic,73600.0,100.0,0.0
10692,Opel Insignia,14980.0,Automatic,88400.0,125.0,1.0
10693,Opel Insignia,14900.0,Automatic,78423.0,100.0,0.0
10694,Opel Insignia,14900.0,Automatic,72537.0,100.0,0.0
10695,Opel Insignia,14950.0,Automatic,53581.0,100.0,1.0
10696,Opel Insignia,14950.0,Automatic,96470.0,125.0,0.0
10697,Opel Insignia,14950.0,Automatic,117500.0,125.0,0.0
10698,Opel Insignia,14950.0,Automatic,55775.0,100.0,0.0
10699,Opel Insignia,14950.0,Automatic,31720.0,100.0,0.0
10700,Opel Insignia,14900.0,Automatic,112244.0,100.0,0.0
10701,Opel Insignia,13500.0,Automatic,110000.0,125.0,1.0
10702,Opel Insignia,14900.0,Automatic,77233.0,100.0,0.0
10703,Opel Insignia,15990.0,Automatic,64000.0,125.0,1.0
10704,Opel Insignia,15980.0,Automatic,88346.0,125.0,1.0
10705,Opel Insignia,15980.0,Automatic,86153.0,125.0,0.0
10706,Opel Insignia,15980.0,Automatic,57500.0,100.0,1.0
10707,Opel Insignia,15980.0,Automatic,45531.0,100.0,0.0
10708,Opel Insignia,15980.0,Automatic,47050.0,100.0,0.0
10709,Opel Insignia,15979.0,Automatic,131187.0,125.0,0.0
10710,Opel Insignia,15950.0,Automatic,89000.0,125.0,0.0
10711,Opel Insignia,15950.0,Automatic,70550.0,125.0,0.0
10712,Opel Insignia,15970.0,Automatic,68420.0,125.0,0.0
10713,Opel Insignia,15950.0,Automatic,76000.0,125.0,1.0
10714,Opel Insignia,15950.0,Automatic,108090.0,100.0,0.0
10715,Opel Insignia,15900.0,Automatic,93167.0,125.0,0.0
10716,Opel Insignia,15900.0,Automatic,33900.0,100.0,0.0
10717,Opel Insignia,13480.0,Automatic,123301.0,125.0,1.0
10718,Opel Insignia,13480.0,Automatic,94500.0,100.0,1.0
10719,Opel Insignia,15950.0,Automatic,80052.0,125.0,1.0
10720,Opel Insignia,15900.0,Automatic,140000.0,125.0,0.0
10721,Opel Insignia,13300.0,Automatic,103091.0,125.0,0.0
10722,Opel Insignia,15900.0,Automatic,46000.0,100.0,1.0
10723,Opel Insignia,13150.0,Automatic,87000.0,125.0,0.0
10724,Opel Insignia,13150.0,Automatic,87000.0,125.0,0.0
10725,Opel Insignia,13150.0,Automatic,87000.0,125.0,0.0
10726,Opel Insignia,13150.0,Automatic,87000.0,125.0,0.0
10727,Opel Insignia,12999.0,Automatic,98000.0,100.0,1.0
10728,Opel Insignia,12999.0,Automatic,75499.0,100.0,0.0
10729,Opel Insignia,13040.0,Automatic,126671.0,125.0,0.0
10730,Opel Insignia,12990.0,Automatic,163383.0,100.0,0.0
10731,Opel Insignia,12990.0,Automatic,88075.0,100.0,0.0
10732,Opel Insignia,12990.0,Automatic,99999.0,125.0,0.0
10733,Opel Insignia,12480.0,Automatic,105333.0,100.0,0.0
10734,Opel Insignia,12989.0,Automatic,85000.0,100.0,0.0
10735,Opel Insignia,12980.0,Automatic,130722.0,125.0,0.0
10736,Opel Insignia,12980.0,Automatic,136826.0,120.0,0.0
10737,Opel Insignia,12480.0,Automatic,143900.0,100.0,0.0
10738,Opel Insignia,12980.0,Automatic,162675.0,125.0,1.0
10739,Opel Insignia,12975.0,Automatic,42951.0,100.0,0.0
10740,Opel Insignia,12970.0,Automatic,116000.0,100.0,0.0
10741,Opel Insignia,11900.0,Automatic,109000.0,125.0,1.0
10742,Opel Insignia,12950.0,Automatic,79000.0,100.0,0.0
10743,Opel Insignia,11850.0,Automatic,89000.0,100.0,0.0
10744,Opel Insignia,11875.0,Automatic,81423.0,125.0,0.0
10745,Opel Insignia,11850.0,Automatic,89000.0,100.0,0.0
10746,Opel Insignia,11850.0,Automatic,89000.0,100.0,0.0
10747,Opel Insignia,11850.0,Automatic,89000.0,100.0,0.0
10748,Opel Insignia,11840.0,Automatic,92459.0,100.0,0.0
10749,Opel Insignia,11825.0,Automatic,88319.0,100.0,0.0
10750,Opel Insignia,11790.0,Automatic,215968.0,125.0,0.0
10751,Opel Insignia,11750.0,Automatic,96000.0,100.0,0.0
10752,Opel Insignia,11750.0,Automatic,96000.0,100.0,0.0
10753,Opel Insignia,11750.0,Automatic,96000.0,100.0,0.0
10754,Opel Insignia,11750.0,Automatic,96000.0,100.0,0.0
10755,Opel Insignia,11700.0,Automatic,107000.0,92.0,0.0
10756,Opel Insignia,11700.0,Automatic,97000.0,100.0,0.0
10757,Opel Insignia,11675.0,Automatic,73194.0,100.0,0.0
10758,Opel Insignia,11650.0,Automatic,107100.0,101.0,0.0
10759,Opel Insignia,11650.0,Automatic,107100.0,101.0,0.0
10760,Opel Insignia,11650.0,Automatic,99950.0,100.0,0.0
10761,Opel Insignia,12480.0,Automatic,44000.0,125.0,1.0
10762,Opel Insignia,12400.0,Automatic,89107.0,100.0,0.0
10763,Opel Insignia,12390.0,Automatic,65200.0,125.0,0.0
10764,Opel Insignia,12100.0,Automatic,103000.0,92.0,0.0
10765,Opel Insignia,12390.0,Automatic,127963.0,100.0,0.0
10766,Opel Insignia,12390.0,Automatic,77065.0,100.0,0.0
10767,Opel Insignia,12300.0,Automatic,75715.0,125.0,0.0
10768,Opel Insignia,12290.0,Automatic,158000.0,125.0,1.0
10769,Opel Insignia,12195.0,Automatic,96879.0,100.0,0.0
10770,Opel Insignia,12100.0,Automatic,67000.0,100.0,1.0
10771,Opel Insignia,12000.0,Automatic,185000.0,100.0,1.0
10772,Opel Insignia,11999.0,Automatic,100500.0,100.0,0.0
10773,Opel Insignia,11990.0,Automatic,102000.0,100.0,1.0
10774,Opel Insignia,11990.0,Automatic,100000.0,88.0,0.0
10775,Opel Insignia,11990.0,Automatic,91447.0,100.0,0.0
10776,Opel Insignia,11980.0,Automatic,161689.0,125.0,0.0
10777,Opel Insignia,12940.0,Automatic,78900.0,100.0,0.0
10778,Opel Insignia,12900.0,Automatic,128600.0,120.0,0.0
10779,Opel Insignia,12900.0,Automatic,64000.0,100.0,0.0
10780,Opel Insignia,12900.0,Automatic,109000.0,125.0,0.0
10781,Opel Insignia,12900.0,Automatic,109000.0,125.0,0.0
10782,Opel Insignia,12900.0,Automatic,67000.0,100.0,0.0
10783,Opel Insignia,12900.0,Automatic,103000.0,125.0,0.0
10784,Opel Insignia,12900.0,Automatic,103000.0,125.0,0.0
10785,Opel Insignia,12900.0,Automatic,80000.0,100.0,0.0
10786,Opel Insignia,12900.0,Automatic,85000.0,100.0,1.0
10787,Opel Insignia,12890.0,Automatic,97038.0,100.0,1.0
10788,Opel Insignia,12880.0,Automatic,90000.0,100.0,0.0
10789,Opel Insignia,11600.0,Automatic,68000.0,191.0,0.0
10790,Opel Insignia,10990.0,Automatic,95000.0,100.0,0.0
10791,Opel Insignia,12888.0,Automatic,82000.0,125.0,0.0
10792,Opel Insignia,10990.0,Automatic,92380.0,100.0,1.0
10793,Opel Insignia,12799.0,Automatic,93000.0,100.0,0.0
10794,Opel Insignia,12780.0,Automatic,119270.0,125.0,0.0
10795,Opel Insignia,10949.0,Automatic,172357.0,100.0,0.0
10796,Opel Insignia,10990.0,Automatic,101600.0,100.0,1.0
10797,Opel Insignia,10900.0,Automatic,86399.0,100.0,0.0
10798,Opel Insignia,10990.0,Automatic,109500.0,100.0,0.0
10799,Opel Insignia,10900.0,Automatic,99000.0,100.0,0.0
10800,Opel Insignia,10980.0,Automatic,179800.0,100.0,0.0
10801,Opel Insignia,10900.0,Automatic,84900.0,100.0,0.0
10802,Opel Insignia,10990.0,Automatic,99900.0,100.0,0.0
10803,Opel Insignia,10900.0,Automatic,84900.0,100.0,0.0
10804,Opel Insignia,10850.0,Automatic,232000.0,125.0,1.0
10805,Opel Insignia,10829.0,Automatic,111000.0,100.0,0.0
10806,Opel Insignia,10800.0,Automatic,200000.0,125.0,0.0
10807,Opel Insignia,10600.0,Automatic,102000.0,100.0,0.0
10808,Opel Insignia,10580.0,Automatic,179227.0,125.0,0.0
10809,Opel Insignia,10500.0,Automatic,112000.0,100.0,0.0
10810,Opel Insignia,10500.0,Automatic,113000.0,100.0,0.0
10811,Opel Insignia,10400.0,Automatic,78000.0,100.0,0.0
10812,Opel Insignia,11900.0,Automatic,96329.0,100.0,0.0
10813,Opel Insignia,12790.0,Automatic,117000.0,125.0,0.0
10814,Opel Insignia,12750.0,Automatic,159000.0,125.0,0.0
10815,Opel Insignia,12775.0,Automatic,45312.0,100.0,0.0
10816,Opel Insignia,12700.0,Automatic,70000.0,100.0,0.0
10817,Opel Insignia,12695.0,Automatic,187182.0,125.0,0.0
10818,Opel Insignia,12750.0,Automatic,159000.0,125.0,0.0
10819,Opel Insignia,12680.0,Automatic,175119.0,125.0,0.0
10820,Opel Insignia,12600.0,Automatic,52685.0,100.0,0.0
10821,Opel Insignia,12500.0,Automatic,114040.0,100.0,0.0
10822,Opel Insignia,12500.0,Automatic,118000.0,100.0,0.0
10823,Opel Insignia,12500.0,Automatic,92000.0,100.0,0.0
10824,Opel Insignia,12500.0,Automatic,78000.0,100.0,0.0
10825,Opel Insignia,12500.0,Automatic,116523.0,100.0,0.0
10826,Opel Insignia,12500.0,Automatic,77500.0,100.0,0.0
10827,Opel Insignia,12500.0,Automatic,80000.0,100.0,0.0
10828,Opel Insignia,12500.0,Automatic,96000.0,100.0,0.0
10829,Opel Insignia,12500.0,Automatic,92000.0,125.0,0.0
10830,Opel Insignia,12490.0,Automatic,107000.0,100.0,1.0
10831,Opel Insignia,12490.0,Automatic,87000.0,100.0,1.0
10832,Opel Insignia,11500.0,Automatic,95722.0,100.0,0.0
10833,Opel Insignia,11500.0,Automatic,89000.0,100.0,0.0
10834,Opel Insignia,10300.0,Automatic,94000.0,100.0,0.0
10835,Opel Insignia,10262.0,Automatic,99990.0,125.0,0.0
10836,Opel Insignia,11500.0,Automatic,106000.0,100.0,0.0
10837,Opel Insignia,11490.0,Automatic,99000.0,125.0,0.0
10838,Opel Insignia,11490.0,Automatic,99000.0,125.0,0.0
10839,Opel Insignia,12490.0,Automatic,108000.0,100.0,1.0
10840,Opel Insignia,10100.0,Automatic,107235.0,100.0,0.0
10841,Opel Insignia,9980.0,Automatic,155000.0,100.0,0.0
10842,Opel Insignia,9990.0,Automatic,189473.0,125.0,0.0
10843,Opel Insignia,9950.0,Automatic,180000.0,100.0,1.0
10844,Opel Insignia,9780.0,Automatic,135382.0,100.0,0.0
10845,Opel Insignia,9750.0,Automatic,186000.0,100.0,0.0
10846,Opel Insignia,9980.0,Automatic,180033.0,125.0,0.0
10847,Opel Insignia,9980.0,Automatic,178069.0,125.0,0.0
10848,Opel Insignia,9980.0,Automatic,216560.0,125.0,1.0
10849,Opel Insignia,9900.0,Automatic,152000.0,100.0,0.0
10850,Opel Insignia,9800.0,Automatic,160000.0,100.0,1.0
10851,Opel Insignia,9280.0,Automatic,158565.0,100.0,0.0
10852,Opel Insignia,9480.0,Automatic,145444.0,100.0,0.0
10853,Opel Insignia,9500.0,Automatic,177296.0,100.0,0.0
10854,Opel Insignia,9000.0,Automatic,214000.0,100.0,1.0
10855,Opel Insignia,8990.0,Automatic,88123.0,100.0,0.0
10856,Opel Insignia,9490.0,Automatic,213687.0,100.0,0.0
10857,Opel Insignia,11490.0,Automatic,99000.0,125.0,0.0
10858,Opel Insignia,9480.0,Automatic,152400.0,100.0,1.0
10859,Opel Insignia,11490.0,Automatic,94390.0,100.0,1.0
10860,Opel Insignia,11450.0,Automatic,111200.0,101.0,0.0
10861,Opel Insignia,11490.0,Automatic,97400.0,100.0,0.0
10862,Opel Insignia,11490.0,Automatic,89200.0,100.0,0.0
10863,Opel Insignia,11490.0,Automatic,76250.0,100.0,1.0
10864,Opel Insignia,11480.0,Automatic,141448.0,125.0,0.0
10865,Opel Insignia,11480.0,Automatic,175258.0,125.0,0.0
10866,Opel Insignia,11480.0,Automatic,125900.0,100.0,0.0
10867,Opel Insignia,11300.0,Automatic,149000.0,100.0,0.0
10868,Opel Insignia,11000.0,Automatic,99000.0,100.0,0.0
10869,Opel Insignia,11400.0,Automatic,124200.0,100.0,0.0
10870,Opel Insignia,11450.0,Automatic,111200.0,101.0,0.0
10871,Opel Insignia,11295.0,Automatic,105000.0,100.0,0.0
10872,Opel Insignia,10500.0,Manual,42000.0,103.0,0.0
10873,Opel Insignia,9850.0,Manual,108000.0,88.0,0.0
10874,Opel Insignia,10980.0,Manual,87141.0,100.0,0.0
10875,Opel Insignia,11680.0,Manual,178959.0,125.0,0.0
10876,Opel Insignia,11699.0,Manual,85336.0,88.0,0.0
10877,Opel Insignia,11589.0,Manual,75427.0,100.0,0.0
10878,Opel Insignia,11500.0,Manual,87301.0,100.0,0.0
10879,Opel Insignia,11500.0,Manual,91558.0,100.0,0.0
10880,Opel Insignia,11500.0,Manual,96000.0,100.0,0.0
10881,Opel Insignia,11500.0,Manual,129618.0,88.0,0.0
10882,Opel Insignia,12675.0,Manual,66313.0,100.0,0.0
10883,Opel Insignia,13399.0,Manual,35636.0,88.0,0.0
10884,Opel Insignia,13540.0,Manual,60901.0,100.0,0.0
10885,Opel Insignia,13540.0,Manual,60901.0,100.0,0.0
10886,Opel Insignia,13650.0,Manual,130089.0,125.0,0.0
10887,Opel Insignia,13900.0,Manual,80326.0,81.0,0.0
10888,Opel Insignia,13890.0,Manual,118500.0,125.0,0.0
10889,Opel Insignia,13900.0,Manual,123900.0,125.0,0.0
10890,Opel Insignia,13900.0,Manual,68000.0,100.0,0.0
10891,Opel Insignia,14940.0,Manual,58988.0,103.0,0.0
10892,Opel Insignia,13990.0,Manual,125000.0,125.0,0.0
10893,Opel Insignia,13990.0,Manual,144700.0,100.0,1.0
10894,Opel Insignia,14444.0,Manual,11400.0,88.0,1.0
10895,Opel Insignia,14700.0,Manual,70000.0,100.0,0.0
10896,Opel Insignia,14699.0,Manual,34630.0,100.0,0.0
10897,Opel Insignia,14698.0,Manual,93192.0,100.0,1.0
10898,Opel Insignia,14600.0,Manual,76978.0,125.0,0.0
10899,Opel Insignia,14680.0,Manual,122200.0,100.0,0.0
10900,Opel Insignia,14500.0,Manual,57000.0,100.0,0.0
10901,Opel Insignia,14500.0,Manual,77000.0,100.0,1.0
10902,Opel Insignia,14499.0,Manual,82751.0,101.0,0.0
10903,Opel Insignia,14500.0,Manual,76500.0,100.0,1.0
10904,Opel Insignia,14490.0,Manual,78225.0,101.0,0.0
10905,Opel Insignia,14490.0,Manual,26500.0,100.0,1.0
10906,Opel Insignia,14490.0,Manual,32294.0,101.0,1.0
10907,Opel Insignia,14490.0,Manual,32294.0,101.0,1.0
10908,Opel Insignia,14490.0,Manual,32294.0,101.0,1.0
10909,Opel Insignia,14490.0,Manual,96124.0,0.0,0.0
10910,Opel Insignia,14490.0,Manual,96124.0,0.0,0.0
10911,Opel Insignia,14490.0,Manual,30968.0,88.0,0.0
10912,Opel Insignia,14480.0,Manual,59264.0,100.0,0.0
10913,Opel Insignia,14940.0,Manual,58624.0,103.0,0.0
10914,Opel Insignia,14900.0,Manual,98500.0,125.0,1.0
10915,Opel Insignia,14900.0,Manual,48323.0,88.0,0.0
10916,Opel Insignia,14900.0,Manual,111872.0,100.0,1.0
10917,Opel Insignia,14900.0,Manual,73300.0,103.0,0.0
10918,Opel Insignia,14900.0,Manual,48503.0,100.0,0.0
10919,Opel Insignia,14900.0,Manual,19951.0,89.0,0.0
10920,Opel Insignia,14890.0,Manual,90000.0,125.0,0.0
10921,Opel Insignia,14900.0,Manual,12100.0,103.0,1.0
10922,Opel Insignia,14840.0,Manual,49598.0,103.0,0.0
10923,Opel Insignia,14840.0,Manual,49986.0,103.0,0.0
10924,Opel Insignia,14800.0,Manual,47000.0,100.0,0.0
10925,Opel Insignia,14800.0,Manual,31000.0,100.0,1.0
10926,Opel Insignia,14800.0,Manual,33500.0,103.0,0.0
10927,Opel Insignia,14800.0,Manual,94800.0,125.0,0.0
10928,Opel Insignia,14800.0,Manual,94800.0,125.0,0.0
10929,Opel Insignia,14790.0,Manual,83000.0,125.0,0.0
10930,Opel Insignia,14770.0,Manual,56328.0,88.0,1.0
10931,Opel Insignia,14750.0,Manual,115909.0,125.0,1.0
10932,Opel Insignia,14300.0,Manual,76500.0,88.0,0.0
10933,Opel Insignia,14740.0,Manual,49739.0,103.0,0.0
10934,Opel Insignia,14400.0,Manual,33000.0,100.0,0.0
10935,Opel Insignia,14990.0,Manual,78790.0,100.0,0.0
10936,Opel Insignia,14990.0,Manual,74893.0,125.0,0.0
10937,Opel Insignia,14990.0,Manual,138170.0,100.0,0.0
10938,Opel Insignia,14990.0,Manual,35123.0,100.0,0.0
10939,Opel Insignia,14990.0,Manual,72200.0,100.0,0.0
10940,Opel Insignia,14990.0,Manual,86117.0,101.0,0.0
10941,Opel Insignia,14990.0,Manual,68401.0,125.0,1.0
10942,Opel Insignia,14980.0,Manual,71577.0,125.0,1.0
10943,Opel Insignia,14980.0,Manual,48918.0,88.0,0.0
10944,Opel Insignia,14950.0,Manual,128370.0,125.0,0.0
10945,Opel Insignia,14950.0,Manual,93140.0,125.0,0.0
10946,Opel Insignia,14950.0,Manual,53595.0,125.0,0.0
10947,Opel Insignia,14950.0,Manual,84900.0,125.0,0.0
10948,Opel Insignia,14950.0,Manual,75629.0,125.0,0.0
10949,Opel Insignia,14940.0,Manual,61443.0,103.0,0.0
10950,Opel Insignia,14940.0,Manual,59416.0,103.0,0.0
10951,Opel Insignia,14290.0,Manual,34780.0,101.0,1.0
10952,Opel Insignia,14940.0,Manual,57889.0,103.0,0.0
10953,Opel Insignia,14290.0,Manual,72000.0,100.0,0.0
10954,Opel Insignia,14290.0,Manual,69980.0,100.0,0.0
10955,Opel Insignia,14290.0,Manual,34780.0,101.0,1.0
10956,Opel Insignia,14290.0,Manual,100600.0,125.0,0.0
10957,Opel Insignia,14290.0,Manual,34780.0,101.0,1.0
10958,Opel Insignia,14250.0,Manual,46000.0,88.0,1.0
10959,Opel Insignia,14250.0,Manual,49850.0,100.0,1.0
10960,Opel Insignia,14200.0,Manual,70000.0,100.0,0.0
10961,Opel Insignia,14200.0,Manual,35123.0,103.0,0.0
10962,Opel Insignia,14000.0,Manual,65000.0,125.0,0.0
10963,Opel Insignia,14000.0,Manual,53600.0,100.0,0.0
10964,Opel Insignia,14000.0,Manual,78597.0,88.0,0.0
10965,Opel Insignia,14000.0,Manual,93165.0,100.0,0.0
10966,Opel Insignia,13999.0,Manual,33500.0,103.0,0.0
10967,Opel Insignia,13990.0,Manual,96448.0,88.0,1.0
10968,Opel Insignia,13990.0,Manual,125000.0,125.0,0.0
10969,Opel Insignia,13980.0,Manual,72167.0,103.0,0.0
10970,Opel Insignia,13980.0,Manual,97300.0,125.0,0.0
10971,Opel Insignia,13990.0,Manual,109000.0,125.0,0.0
10972,Opel Insignia,13980.0,Manual,92550.0,125.0,0.0
10973,Opel Insignia,13980.0,Manual,72167.0,103.0,0.0
10974,Opel Insignia,13950.0,Manual,104915.0,100.0,0.0
10975,Opel Insignia,13950.0,Manual,71500.0,103.0,0.0
10976,Opel Insignia,13940.0,Manual,79986.0,103.0,0.0
10977,Opel Insignia,13950.0,Manual,116146.0,100.0,0.0
10978,Opel Insignia,13940.0,Manual,61069.0,103.0,0.0
10979,Opel Insignia,13940.0,Manual,69730.0,103.0,0.0
10980,Opel Insignia,13900.0,Manual,89824.0,100.0,0.0
10981,Opel Insignia,13990.0,Manual,69511.0,101.0,0.0
10982,Opel Insignia,13900.0,Manual,68000.0,100.0,0.0
10983,Opel Insignia,13900.0,Manual,98539.0,100.0,0.0
10984,Opel Insignia,13900.0,Manual,35638.0,88.0,0.0
10985,Opel Insignia,13900.0,Manual,97000.0,100.0,0.0
10986,Opel Insignia,13900.0,Manual,153000.0,125.0,0.0
10987,Opel Insignia,13900.0,Manual,123900.0,125.0,0.0
10988,Opel Insignia,13870.0,Manual,74949.0,100.0,0.0
10989,Opel Insignia,13800.0,Manual,39068.0,100.0,0.0
10990,Opel Insignia,13900.0,Manual,38333.0,88.0,0.0
10991,Opel Insignia,13850.0,Manual,124920.0,100.0,1.0
10992,Opel Insignia,13800.0,Manual,88641.0,100.0,0.0
10993,Opel Insignia,13900.0,Manual,56798.0,103.0,1.0
10994,Opel Insignia,13890.0,Manual,39369.0,100.0,0.0
10995,Opel Insignia,13880.0,Manual,112456.0,100.0,0.0
10996,Opel Insignia,13800.0,Manual,87712.0,100.0,0.0
10997,Opel Insignia,13799.0,Manual,94308.0,101.0,0.0
10998,Opel Insignia,13690.0,Manual,93726.0,88.0,0.0
10999,Opel Insignia,13390.0,Manual,55110.0,100.0,0.0
11000,Opel Insignia,13500.0,Manual,82000.0,100.0,0.0
11001,Opel Insignia,13500.0,Manual,114000.0,125.0,0.0
11002,Opel Insignia,13780.0,Manual,124800.0,125.0,0.0
11003,Opel Insignia,13800.0,Manual,83757.0,100.0,0.0
11004,Opel Insignia,13500.0,Manual,46897.0,89.0,0.0
11005,Opel Insignia,13500.0,Manual,79678.0,100.0,0.0
11006,Opel Insignia,13490.0,Manual,107850.0,88.0,0.0
11007,Opel Insignia,13500.0,Manual,94000.0,100.0,0.0
11008,Opel Insignia,13500.0,Manual,88607.0,100.0,0.0
11009,Opel Insignia,13500.0,Manual,27258.0,88.0,0.0
11010,Opel Insignia,13500.0,Manual,83000.0,100.0,1.0
11011,Opel Insignia,13499.0,Manual,95000.0,125.0,0.0
11012,Opel Insignia,13490.0,Manual,73295.0,0.0,0.0
11013,Opel Insignia,13490.0,Manual,73295.0,0.0,0.0
11014,Opel Insignia,12980.0,Manual,91500.0,100.0,0.0
11015,Opel Insignia,13490.0,Manual,59000.0,88.0,0.0
11016,Opel Insignia,13480.0,Manual,56600.0,100.0,0.0
11017,Opel Insignia,13400.0,Manual,100000.0,100.0,1.0
11018,Opel Insignia,13400.0,Manual,37983.0,100.0,0.0
11019,Opel Insignia,13489.0,Manual,82743.0,100.0,0.0
11020,Opel Insignia,12980.0,Manual,105002.0,125.0,1.0
11021,Opel Insignia,12980.0,Manual,104058.0,125.0,0.0
11022,Opel Insignia,12980.0,Manual,145001.0,125.0,0.0
11023,Opel Insignia,12980.0,Manual,146887.0,125.0,0.0
11024,Opel Insignia,12980.0,Manual,87250.0,88.0,0.0
11025,Opel Insignia,12950.0,Manual,66520.0,100.0,0.0
11026,Opel Insignia,12980.0,Manual,112936.0,125.0,0.0
11027,Opel Insignia,12979.0,Manual,61227.0,100.0,0.0
11028,Opel Insignia,12900.0,Manual,114000.0,125.0,0.0
11029,Opel Insignia,12900.0,Manual,94000.0,88.0,1.0
11030,Opel Insignia,12900.0,Manual,89000.0,100.0,0.0
11031,Opel Insignia,12900.0,Manual,76000.0,100.0,0.0
11032,Opel Insignia,12900.0,Manual,17000.0,88.0,0.0
11033,Opel Insignia,12890.0,Manual,90200.0,88.0,0.0
11034,Opel Insignia,12900.0,Manual,96000.0,100.0,0.0
11035,Opel Insignia,12890.0,Manual,69800.0,88.0,0.0
11036,Opel Insignia,12876.0,Manual,82008.0,100.0,1.0
11037,Opel Insignia,12840.0,Manual,77041.0,103.0,0.0
11038,Opel Insignia,13000.0,Manual,134000.0,125.0,0.0
11039,Opel Insignia,13390.0,Manual,90800.0,100.0,0.0
11040,Opel Insignia,13350.0,Manual,158800.0,125.0,1.0
11041,Opel Insignia,13330.0,Manual,66200.0,100.0,1.0
11042,Opel Insignia,13290.0,Manual,57146.0,125.0,0.0
11043,Opel Insignia,13000.0,Manual,127024.0,100.0,0.0
11044,Opel Insignia,12999.0,Manual,99000.0,100.0,0.0
11045,Opel Insignia,12995.0,Manual,65391.0,88.0,0.0
11046,Opel Insignia,12990.0,Manual,96000.0,125.0,1.0
11047,Opel Insignia,12990.0,Manual,91000.0,88.0,0.0
11048,Opel Insignia,12990.0,Manual,92683.0,101.0,0.0
11049,Opel Insignia,12990.0,Manual,80000.0,100.0,0.0
11050,Opel Insignia,12990.0,Manual,111991.0,100.0,0.0
11051,Opel Insignia,12990.0,Manual,58989.0,88.0,0.0
11052,Opel Insignia,12490.0,Manual,85653.0,100.0,0.0
11053,Opel Insignia,12990.0,Manual,84227.0,101.0,0.0
11054,Opel Insignia,12990.0,Manual,99000.0,100.0,0.0
11055,Opel Insignia,12490.0,Manual,132911.0,125.0,0.0
11056,Opel Insignia,12990.0,Manual,136132.0,125.0,1.0
11057,Opel Insignia,12980.0,Manual,83112.0,103.0,0.0
11058,Opel Insignia,12490.0,Manual,65295.0,100.0,0.0
11059,Opel Insignia,12480.0,Manual,112218.0,100.0,0.0
11060,Opel Insignia,12450.0,Manual,128980.0,125.0,1.0
11061,Opel Insignia,12480.0,Manual,71130.0,100.0,0.0
11062,Opel Insignia,12480.0,Manual,136672.0,125.0,0.0
11063,Opel Insignia,12750.0,Manual,75709.0,100.0,1.0
11064,Opel Insignia,12980.0,Manual,98200.0,100.0,0.0
11065,Opel Insignia,12450.0,Manual,78000.0,100.0,0.0
11066,Opel Insignia,12450.0,Manual,45000.0,103.0,0.0
11067,Opel Insignia,12450.0,Manual,50000.0,103.0,0.0
11068,Opel Insignia,12450.0,Manual,50000.0,103.0,0.0
11069,Opel Insignia,12450.0,Manual,40000.0,103.0,0.0
11070,Opel Insignia,12450.0,Manual,40000.0,103.0,0.0
11071,Opel Insignia,12450.0,Manual,45000.0,103.0,0.0
11072,Opel Insignia,12450.0,Manual,45000.0,103.0,0.0
11073,Opel Insignia,12450.0,Manual,44000.0,103.0,0.0
11074,Opel Insignia,12450.0,Manual,40000.0,103.0,0.0
11075,Opel Insignia,12450.0,Manual,50000.0,103.0,0.0
11076,Opel Insignia,12650.0,Manual,89000.0,100.0,0.0
11077,Opel Insignia,12650.0,Manual,89000.0,100.0,0.0
11078,Opel Insignia,12595.0,Manual,68116.0,100.0,0.0
11079,Opel Insignia,12650.0,Manual,89000.0,100.0,0.0
11080,Opel Insignia,12599.0,Manual,66069.0,100.0,0.0
11081,Opel Insignia,12450.0,Manual,44000.0,103.0,0.0
11082,Opel Insignia,12650.0,Manual,89000.0,100.0,0.0
